score,work_id,created_by,created_at,last_modified_by,last_modified_at,revision
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
2,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,10,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
4,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
2,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
2,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
2,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
1,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
3,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
5,11,"a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26","a2bec9ef-28a6-41cb-937b-adaf51dd5ca7","2025-02-27 17:04:26",1
